% Model:              FEA.mph
% Version:            COMSOL 5.1.0.145
% Date:               Jun 23 2022, 12:28
% Dimension:          3
% Nodes:              500
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        m
% x                       y                        z                        mf.Bx (T) @ freq=500                              mf.By (T) @ freq=500                              mf.Bz (T) @ freq=500
-0.02038076152304609      0                        0.0015                   8.867219822743125E-5+3.950880029497404E-6i        1.0145883508768348E-6+5.201072090551254E-9i       -5.135730227593775E-4-9.008571652917059E-7i
-0.020260521042084166     0                        0.0015                   9.492868877888309E-5+4.024189524020132E-6i        8.132702135968395E-7+1.889214900983844E-9i        -5.211121732451769E-4-9.655150316357163E-7i
-0.020140280561122242     0                        0.0015                   1.0573425513518524E-4+4.1097029278842015E-6i      -1.653507441746506E-6-8.098017918059075E-9i       -5.331671275752301E-4-1.0420465992566845E-6i
-0.02002004008016032      0                        0.0015                   1.1268779366833091E-4+4.174265600529845E-6i       -2.452445247234057E-6-1.6521602235156655E-8i      -5.436297485709235E-4-1.1045715397956864E-6i
-0.019899799599198395     0                        0.0015                   1.2003456308876375E-4+4.249670038289852E-6i       -1.7349738909173268E-7+6.615474359305535E-9i      -5.446034098139495E-4-1.199556524887792E-6i
-0.01977955911823647      0                        0.0015                   1.312986403762418E-4+4.314906235612509E-6i        -1.292516803007575E-7+2.5374557504877093E-9i      -5.594753433125817E-4-1.2769763637308917E-6i
-0.019659318637274548     0                        0.0015                   1.3712809678403178E-4+4.3756750960179424E-6i      -2.311440644880026E-6-1.687533219453603E-8i       -5.766676681110542E-4-1.32968512533427E-6i
-0.019539078156312624     0                        0.0015                   1.5212962473167566E-4+4.448360427321276E-6i       -1.401356434590443E-6-1.0315403115100557E-8i      -5.85652038488301E-4-1.4204883627407228E-6i
-0.0194188376753507       0                        0.0015                   1.6713115267932063E-4+4.5210457586246146E-6i      -4.912722243009685E-7-3.7554740356593675E-9i      -5.946364088655386E-4-1.511291600147213E-6i
-0.019298597194388777     0                        0.0015                   1.8213268062696256E-4+4.593731089927954E-6i       4.1881198598850596E-7+2.8044550437780104E-9i      -6.036207792427864E-4-1.6020948375536556E-6i
-0.019178356713426853     0                        0.0015                   1.971342085746045E-4+4.666416421231311E-6i        1.3288961962783057E-6+9.364384123216024E-9i       -6.126051496200231E-4-1.692898074960141E-6i
-0.01905811623246493      0                        0.0015                   2.1821487846072907E-4+4.747396219038035E-6i       2.213115271399238E-7+3.787663403704905E-9i        -6.174935188524944E-4-1.808073122548543E-6i
-0.018937875751503006     0                        0.0015                   2.3624347468122284E-4+4.829248045528142E-6i       4.107668719012178E-7+1.2182154189897083E-9i       -6.213347763274679E-4-1.9094835177483124E-6i
-0.018817635270541082     0                        0.0015                   2.542720709017192E-4+4.9110998720182254E-6i       6.002222166633792E-7-1.3512325657153237E-9i       -6.251760338024503E-4-2.010893912948054E-6i
-0.018697394789579158     0                        0.0015                   2.7224749249110756E-4+4.990786452709591E-6i       8.206772889696873E-6-9.092866321274307E-11i       -6.405749611307666E-4-2.1200196629118966E-6i
-0.018577154308617234     0                        0.0015                   3.014231441927041E-4+5.063216607150973E-6i        2.9921539537250408E-6-3.5678440097892516E-9i      -6.438541648913811E-4-2.2457321611593536E-6i
-0.01845691382765531      0                        0.0015                   3.2323719517614573E-4+5.135153783494976E-6i       2.2914405816230193E-6-3.0701826337657862E-9i      -6.237620888729124E-4-2.372046509964876E-6i
-0.018336673346693387     0                        0.0015                   3.620298416002442E-4+5.19671752787983E-6i         2.5084560293497232E-6-5.5967245681252985E-9i      -6.449655603328781E-4-2.4935503243656014E-6i
-0.018216432865731463     0                        0.0015                   4.0082248802433915E-4+5.2582812722646715E-6i      2.7254714770729577E-6-8.123266502488199E-9i       -6.661690317928516E-4-2.6150541387662896E-6i
-0.01809619238476954      0                        0.0015                   4.358562019497491E-4+5.3441607841330355E-6i       -7.970175478094234E-7-1.0998598319509909E-8i      -6.851180487382697E-4-2.7228981018910274E-6i
-0.017975951903807616     0                        0.0015                   4.8776282933969727E-4+5.411686589455012E-6i       1.0365785263147936E-6-6.543135246467259E-9i       -6.783036114261438E-4-2.8671494888121813E-6i
-0.017855711422845692     0                        0.0015                   5.396694567296502E-4+5.479212394776979E-6i        2.8701746004261086E-6-2.0876721733939043E-9i      -6.714891741140136E-4-3.011400875733365E-6i
-0.01773547094188377      0                        0.0015                   5.915760841196049E-4+5.546738200098945E-6i        4.70377067454111E-6+2.3677908996646275E-9i        -6.646747368018775E-4-3.15565226265456E-6i
-0.017615230460921845     0                        0.0015                   6.434827115095521E-4+5.614264005420936E-6i        6.537366748655352E-6+6.8232539727335355E-9i       -6.578602994897372E-4-3.29990364957575E-6i
-0.01749498997995992      0                        0.0015                   6.947226540601793E-4+5.689288717101536E-6i        1.4785485018209421E-5-4.001686203540175E-9i       -6.415650316452526E-4-3.480129057739932E-6i
-0.017374749498997998     0                        0.0015                   7.73329053148598E-4+5.742516250487966E-6i         -2.86807065357636E-6-6.42673361171697E-9i         -6.468090878569976E-4-3.6316633728741287E-6i
-0.017254509018036074     0                        0.0015                   8.648156965431475E-4+5.802563630335122E-6i        -7.0328169059739876E-6+6.717680742308386E-9i      -6.071917897708251E-4-3.8019156733132688E-6i
-0.01713426853707415      0                        0.0015                   9.668767665711869E-4+5.847740276569916E-6i        -2.1866083730441577E-6+1.290948565808945E-8i      -6.02110281429584E-4-3.963206323465504E-6i
-0.017014028056112226     0                        0.0015                   0.0010517409892683944+5.9165907563132465E-6i      -2.7741351734649616E-6-1.0037431043943064E-8i     -5.87068332879471E-4-4.131455476156596E-6i
-0.016893787575150303     0                        0.0015                   0.0011550794028227776+5.970527264391589E-6i       -5.427894622396902E-7-2.740902823592925E-9i       -5.462037023029439E-4-4.316288143627321E-6i
-0.01677354709418838      0                        0.0015                   0.0012584178163771676+6.02446377246995E-6i        1.6885562489884001E-6+4.55562539671571E-9i        -5.053390717264126E-4-4.501120811098077E-6i
-0.016653306613226452     0                        0.0015                   0.0013828904869993518+6.072933163287638E-6i       9.349254320164396E-6+5.023071800303302E-9i        -4.2205467134617293E-4-4.695496573924922E-6i
-0.016533066132264528     0                        0.0015                   0.0015666145003895484+6.1073704889575875E-6i      -3.3166361717781867E-7+8.1322895235067E-9i        -4.1768753112659575E-4-4.873770996240961E-6i
-0.016412825651302605     0                        0.0015                   0.0017503385137797296+6.141807814627556E-6i       -1.0012581554532177E-5+1.124150724672704E-8i      -4.1332039090702377E-4-5.052045418556992E-6i
-0.01629258517034068      0                        0.0015                   0.001969751056517075+6.164774270429845E-6i        -7.108758120512142E-6+8.281360117439982E-9i       -3.127727056214031E-4-5.25052675252482E-6i
-0.016172344689378757     0                        0.0015                   0.002142802864898574+6.2003122009006645E-6i       2.3048797162977027E-6-9.169339461701255E-9i       -2.4211878207905987E-4-5.4495371613421536E-6i
-0.016052104208416833     0                        0.0015                   0.002339036369017888+6.225138679069881E-6i        8.402561603117545E-5-4.949660802478894E-9i        8.383239489937605E-5-5.6793310870711954E-6i
-0.01593186372745491      0                        0.0015                   0.0025562779425773556+6.231817294791904E-6i       -5.051903796606666E-5+8.412394417745277E-9i       2.8180675296106145E-4-5.854873771992833E-6i
-0.015811623246492986     0                        0.0015                   0.0027030268900268247+6.2468778111937685E-6i      -5.892432627705585E-5+3.5368218729713193E-9i      4.915681633799384E-4-6.11570058924593E-6i
-0.015691382765531062     0                        0.0015                   0.002971469141040237+6.259386521334723E-6i        8.848093833464105E-6-4.841467611540963E-9i        5.394146621257104E-4-6.373054541500908E-6i
-0.015571142284569139     0                        0.0015                   0.003129075955729232+6.24311738415979E-6i         5.73388150913734E-6-6.638003821844696E-9i         9.457900727303748E-4-6.576968559610986E-6i
-0.015450901803607215     0                        0.0015                   0.0032866827704182136+6.2268482469848996E-6i      2.6196691848244524E-6-8.434540032175534E-9i       0.001352165483334982-6.780882577721014E-6i
-0.015330661322645291     0                        0.0015                   0.0034442895851071846+6.210579109810002E-6i       -4.945431394988431E-7-1.0231076242506372E-8i      0.0017585408939396318-6.984796595831092E-6i
-0.015210420841683366     0                        0.0015                   0.003518059994839555+6.181713178081844E-6i        -7.850230199651226E-6-2.4743448737703873E-8i      0.002059957707902106-7.198112879787489E-6i
-0.015090180360721442     0                        0.0015                   0.0035785707300293595+6.145434631565462E-6i       -1.7986923052222548E-5-1.922895290401344E-8i      0.00235145729032259-7.453988583486249E-6i
-0.014969939879759519     0                        0.0015                   0.003639081465219157+6.109156085049093E-6i        -2.812361590479734E-5-1.3714457070329784E-8i      0.0026429568727430286-7.709864287184971E-6i
-0.014849699398797595     0                        0.0015                   0.0036800002737741085+6.058744422903178E-6i       -1.990619089623294E-5+3.521486194013173E-9i       0.0030578798185414494-7.912142841224283E-6i
-0.014729458917835671     0                        0.0015                   0.0036915197773845446+6.003888804149659E-6i       -1.3665823806097502E-5+4.089026616440396E-9i      0.003326651327956367-8.19433367916869E-6i
-0.014609218436873747     0                        0.0015                   0.0036236462020918687+5.909818657115477E-6i       2.117587070257429E-5+1.7733006456812001E-9i       0.0037652577501551157-8.373532836271043E-6i
-0.014488977955911824     0                        0.0015                   0.0035873164036119842+5.834428912032151E-6i       1.1641853186927092E-5+6.517024257079356E-10i      0.004048564432429923-8.621519708981014E-6i
-0.014368737474949898     0                        0.0015                   0.0035094395447397356+5.767611965521772E-6i       2.428309340397997E-5-3.4450746237690297E-9i       0.004366143450011968-8.865038803231045E-6i
-0.014248496993987975     0                        0.0015                   0.0035136885482240474+5.677713184597851E-6i       -1.2531276532609832E-5+1.894206752918994E-8i      0.004674856684924582-9.054216670115652E-6i
-0.014128256513026051     0                        0.0015                   0.0033669093556209224+5.5860262863470246E-6i      -1.0185781982936098E-5+1.9540158479878647E-8i     0.005164216736291685-9.237533067092536E-6i
-0.014008016032064127     0                        0.0015                   0.003152021628657997+5.478052241829686E-6i        -2.8823447985912613E-5-7.399246000682435E-10i     0.005477136724686541-9.491245137867736E-6i
-0.013887775551102204     0                        0.0015                   0.002972543479826774+5.363645801416826E-6i        -9.503964293526465E-6-1.0357388734071518E-8i      0.0057903163328163615-9.705794474851837E-6i
-0.01376753507014028      0                        0.0015                   0.002805555271836708+5.239459245264112E-6i        1.649144016024201E-5-2.2107562486187887E-9i       0.005961857804726204-9.911411447165532E-6i
-0.013647294589178356     0                        0.0015                   0.0026130314428902263+5.09944661121397E-6i        6.593815268180923E-6-3.6530062427836325E-9i       0.006102113860968837-1.0113263144491509E-5i
-0.013527054108216433     0                        0.0015                   0.0024205076139437315+4.959433977163831E-6i       -3.3038096238821157E-6-5.095256236940218E-9i      0.006242369917211509-1.0315114841817529E-5i
-0.013406813627254509     0                        0.0015                   0.0021754115518357597+4.836032719263855E-6i       -2.0129908596662124E-5-5.991171908601101E-9i      0.006403488410475923-1.053324421258733E-5i
-0.013286573146292585     0                        0.0015                   0.0019661856740260247+4.702340245465412E-6i       -3.28309887101981E-5-7.585423117594323E-9i        0.006545664851894853-1.0730334230669929E-5i
-0.013166332665330661     0                        0.0015                   0.0019070335584299325+4.479621160511708E-6i       1.4808975452410785E-5-1.3036107153067088E-8i      0.006686060212898484-1.0953857060483903E-5i
-0.013046092184368738     0                        0.0015                   0.00178637037060966+4.294740269204155E-6i         1.3332008445039278E-5-1.2061862324021543E-8i      0.006729666895438566-1.109986238882247E-5i
-0.012925851703406814     0                        0.0015                   0.0016657071827893798+4.109859377896633E-6i       1.1855041437661097E-5-1.1087617494970122E-8i      0.0067732735779786465-1.124586771716103E-5i
-0.01280561122244489      0                        0.0015                   0.0015450439949690892+3.924978486589129E-6i       1.0378074430278036E-5-1.0113372665911395E-8i      0.0068168802605187324-1.1391873045499559E-5i
-0.012685370741482967     0                        0.0015                   0.001424380807148802+3.740097595281596E-6i        8.901107422906469E-6-9.139127836870455E-9i        0.006860486943058798-1.1537878373838118E-5i
-0.012565130260521043     0                        0.0015                   0.001303717619328553+3.5552167039740426E-6i       7.4241404155340335E-6-8.164883007817234E-9i       0.006904093625598874-1.1683883702176656E-5i
-0.01244488977955912      0                        0.0015                   0.001183054431508252+3.3703358126665366E-6i       5.947173408154226E-6-7.190638178765283E-9i        0.0069477003081389686-1.1829889030515216E-5i
-0.012324649298597196     0                        0.0015                   0.0010623912436879823+3.1854549213590104E-6i      4.470206400772683E-6-6.216393349711638E-9i        0.006991306990679043-1.197589435885377E-5i
-0.012204408817635272     0                        0.0015                   9.417280558677021E-4+3.0005740300514773E-6i       2.9932393933998144E-6-5.24214852065884E-9i        0.0070349136732191266-1.2121899687192311E-5i
